serialNum,search_url,url,name_eng,name,genres,length,year,imdb_score,downloads,producer,actors
42785,http://www.torec.net/movies_subs.asp?p=29,http://www.torec.net/sub.asp?sub_id=42785,Drive Hard,נסיעה מכרעת,פעולה;פשע;קומדיה,92,2014,4.3,"1,562",בריאן טרצ'רד-סמית',ג'ון קיוזאק;תומאס ג'יין;זוה ונטוורה;דמין גרוי;כריסטופר מוריס איו;יסי ספנס;אנדרו בוצ'אנן אי
42806,http://www.torec.net/movies_subs.asp?p=29,http://www.torec.net/sub.asp?sub_id=42806,October Gale,סופת אוקטובר,דרמה;מתח;רומנטיקה,91,2014,5.1,417,,פטרישה קלארקסון;סקוט ספידמן;טים רות'
42807,http://www.torec.net/movies_subs.asp?p=29,http://www.torec.net/sub.asp?sub_id=42807,A Brilliant Young Mind,הצעיר המבריק,דרמה;קומדיה,111,2014,7.2,"2,408",,
42566,http://www.torec.net/movies_subs.asp?p=29,http://www.torec.net/sub.asp?sub_id=42566,Spy,מרגלת,פעולה;קומדיה,120,2015,7.4,"37,264",פול פייג,ג'וד לאו;ג'ייסון סטיית'ם;רוז ביירן;בובי קנווייל;פיפטי סנט;וויל יאן לי;קרלוס פונס
42808,http://www.torec.net/movies_subs.asp?p=29,http://www.torec.net/sub.asp?sub_id=42808,After The Fall,דברים שאנשים עושים (אחרי הנפילה),דרמה;פשע,110,2014,5.2,252,,וס בנטלי;וינסה שואו;ג'ייסון אייזקס
41067,http://www.torec.net/movies_subs.asp?p=29,http://www.torec.net/sub.asp?sub_id=41067,The Avengers: Age Of Ultron,הנוקמים 2: עידן אולטרון,הרפתקאות;פנטזיה;פעולה,150,2015,8.1,"51,580",ג'וס ווידון,תומאס קרצ'מן;סמואל ל. ג'קסון;מארק רופאלו;סקרלט ג'והנסון;דון צ'ידל;פול בטאני;ג'יימס ספיידר
42825,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=42825,Love & Mercy,אהבה וחסד,ביוגרפיה;דרמה,120,2014,7.6,"2,447",ביל פוהלד,ג'ון קיוזאק;פול דנו;אליזבת בנקס;פול ג'יאמטי;ג'ף הולמן אי;ג'ואנה גוינג;אריק איידם
41358,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=41358,Insidious: Chapter 3,הרוע שבפנים 3,אימה,97,2015,6.5,"5,707",לי וונל,לין שיי;דרמוט מלרוני;לי וונל;מיכאל רייד מק'יי;פיל אברמס;אנגוס סמפסון;אל קיטס
42839,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=42839,Last Passenger,הנוסע האחרון,מיסתורין;מתח;פעולה,96,2013,5.6,670,אומיד נושין,דאגרי סקוט;לינדסי דנקן;עידו גולדברג;דוויד שופיאלד;לי אסקויט'-קוה;קרה תוינטון;פרנק סטון ו
42847,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=42847,Last Shift,המשמרת האחרונה,אימה;מתח,90,2014,5.5,"1,050",,
42852,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=42852,Yellowbird,לעוף על זה,אנימציה;הרפתקאות;משפחה;קומדיה,90,2014,5.3,652,כריסטיאן דה וויטה,ארתור דופונט;שרה פורסטיר;ברונו סלומון;פיאר ריצ'ארד;איזבלה רנאולד;נטלי בוטפו;דני גלובר
42853,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=42853,Dark Places,מקומות אפלים,דרמה;מיסתורין;מתח,113,2015,6.3,"3,557",גיל פאקט ברנר,ניקולס הולט;דראה דה מתאו;שרליז ת'רון;קלואי גרייס מורץ;גלן מורשאוור;לאורה קאיואט;ג'יימס מרטין קלי
42846,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=42846,The Runner,ראנר,דרמה,78,2015,4.6,"1,136",,ניקולס קייג';שרה פולסון;קוני נילסן;ונדל פירס;פיטר פונדה
42856,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=42856,The 67th Primetime Emmy Awards,טקס האמי 2015,דרמה,126,2015,7.1,128,,
42368,http://www.torec.net/movies_subs.asp?p=28,http://www.torec.net/sub.asp?sub_id=42368,Tomorrowland,בחזרה למחר,הרפתקאות;מיסתורין;פעולה,130,2015,6.7,"28,390",בראד בירד,פריי רג'רטנם;אנסלי גורדון;ג'ורג' קלוני;יו לורי;ג'ודי גריר;לוצ'לין מונרו;קתרין האן
42972,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=42972,The Gift,המתנה,מיסתורין;מתח,108,2015,7.5,"10,313",ג'ואל אדגרטון,ג'ייסון בייטמן;רבקה הול;ג'ואל אדגרטון;אליסון טולמן;טים גריפין;באסי פיליפס;אדם לצר-ווייט
43074,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43074,The Assassin,המחסלת,דרמה;פעולה,107,2015,7,"2,109",,
43076,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43076,Timbuktu,טימבוקטו,דרמה,97,2014,7.2,"1,106",,איברהים אחמד פינו;טוטל קיקי;ליילה וואלט מוחמד;מרדי מוחמד
43107,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43107,Before We Go,לפני שניפרד,דרמה;קומדיה;רומנטיקה,89,2014,7.1,"3,126",כריס אוונס,כריס אוונס;ג'ון קולום;אליס איב;מארק קאסן;אמה פיצפטריק;אליג'ה מורלנד;אלי וודס ג'וניור
43075,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43075,Mr. Holmes,מר הולמס,דרמה;מיסתורין;פשע,104,2015,7.1,"4,917",ביל קונדון,איאן מק'קלן;מילו פארקר;לורה ליני;הטי מורהאן;פטריק קאנדי;הירויוקי סנאדה;רוג'ר אלם
43108,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43108,No Escape,אין לאן לברוח,מתח,101,2015,6.9,"13,081",ג'ון אריק דאודל,סהג'ט בונתנאקיט;מאט אוליניק;ברט'אלמי סון;אוון וילסון;פירס ברוסנן;לייק בל;ספנכר גרט
42863,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=42863,Mission: Impossible - Rogue Nation,משימה בלתי אפשרית: אומת הנוכלים,הרפתקאות;מתח;פעולה,131,2015,7.7,"44,752",כריסטופר מקווארי,דוויד נייבס;טום קרוז;וינג ראמס;אלק בולדווין;ג'רמי רנר;שון האריס;סיימון פג
43122,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43122,Cooties,כינים,אימה;מיסתורין;פעולה;קומדיה,88,2014,5.7,771,,
43125,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43125,Little Boy,ילד קטן,דרמה;מלחמה;קומדיה,106,2015,7.4,"1,328",,
43126,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43126,Filth,זוהמה,דרמה;פשע;קומדיה,97,2013,7.1,"1,581",ג'ון ס ביירד,לורן מדוקס;ג'ים ברודבנט;ג'יימי בל;גרי לואיס;אדי מרסן;אימוגן פוטס;טרייסי-אן אוברמן
42858,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=42858,Fantastic Four,ארבעה מופלאים,מדע בדיוני;פנטזיה;פעולה,100,2015,4.1,"16,099",ג'וש טרנק,ג'ייקסון פיל;מייקל בי ג'ורדן;ג'יימי בל;טים בלייק נלסון;מארקו סנט ג'ון;רג א קאטי;טובי קבל
43236,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=43236,Messi,מסי,דוקומנטרי;ספורט;זר (ספרדית),93,2014,7.6,"1,141",אלכס דה לה איגלסיה אי,מארק בלגור אי;ג'ואן קרלוס לו ססו;כסר לוויס מנוטי;אלג'נדרו סבלה
42876,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=42876,Hidden,נסתרים,אימה;מתח,84,2015,6.4,555,,אלכסנדר סקארסגארד;אנדראה רייסבורו;הת'ר דורקסן
43113,http://www.torec.net/movies_subs.asp?p=24,http://www.torec.net/sub.asp?sub_id=43113,4Got10,נשכח,מערבון;מתח;פעולה,84,2015,4,"1,772",טימותי וודוורד ג'וניור,ג'וני מסנר;דולף לונדגרן;דני טרחו;ויויקה א פוקס;מייקל פארה;נאטסיה מאלט;ג`ון לולין
43239,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=43239,See You in Montevideo,מונטווידאו טעם החלום,דרמה;ספורט,145,2014,8.5,325,דרגן ביילוגרלייץ',מילוש ביקוביץ';פטאר סטרוגאר;נינה ינקוביץ'
42567,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=42567,Ant-Man,אנטמן,מדע בדיוני;פעולה,117,2015,7.9,"49,955",פיטון ריד,דיאגו וורד;מרטין דונובן;ג'ודי גריר;מייקל דאגלס;ווד האריס;מייקל פנה;פול ראד
43253,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=43253,Bound To Vengeance,קשורים בנקמה,אימה;מתח,78,2015,5.8,842,,
43265,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=43265,Max,מקס,הרפתקאות;משפחה,111,2015,6.8,"3,896",,
43283,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=43283,The Princess And The Magic Mirror,טום ליטל ומראת הקסמים,אנימציה;הרפתקאות;זר (ספרדית),73,2014,5.3,207,ארנסטו פדרון,קרלוס בלנקו איי;מונטי קסטינירס;לוויס איגלסיה;רמקם;ג'ייוויר רי אי;מריה קסטרו אי;מריה פוג'לט
9984,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=9984,A Nightmare On Elm Street 4,סיוט ברחוב אלם 4,אימה;מתח,99,1988,5.1,"2,110",הרלין רני,טואסדיי נייט;קאן סאגוס;רודני היסטמן;רוברט אנגלונד
9985,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=9985,A Nightmare On Elm Street 5: The Dream Child,סיוט ברחוב אלם 5,אימה;פנטזיה;קומדיה;מתח,89,1989,4.6,522,סטיבן הופקינס,רוברט אנגלונד;ליסה וילקוקס;אריקה אנדרסון;מייקל אשטון;ביאטריקס בופל;ואלורי אמרסטרונג
6220,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=6220,Freddy Vs. Jason,פרדי נגד ג'ייסון,מתח;פעולה;אימה,101,2003,5.8,"1,083",רוני יו,רוברט אנגלונד;מוניקה קינה;קן קירזינגר;קלי רולנד
9986,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=9986,A Nightmare On Elm Street: Freddy's Dead - The Final Nightmare,סיוט ברחוב אלם 6 - הסיוט האחרון,אימה;קומדיה;מיסתורין;פנטזיה;מתח,89,1991,4.4,"1,835",רייצ'ל טלאלי,רוברט אנגלונד;ליסה זיין;שון גרינבלאט;ברקין מאייר;לזלי דין;ריקי דין לוגן;טום ארנולד
42862,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42862,Zipper,בוגד,דרמה;מתח,103,2015,5.6,"1,796",מורה סטפנס אי,פטריק ווילסון;לנה הידי;ריי ווינסטון;ריצ'ארד דרייפוס;ג'ון צ'ו;דיאנה אגרון;כריסטופר מקדונלד
42827,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42827,,ויי - Viy - Forbidden Empire,הרפתקאות;מיסתורין;מתח,120,2014,5.5,"1,058",,
7529,http://www.torec.net/movies_subs.asp?p=22,http://www.torec.net/sub.asp?sub_id=7529,Catwoman,אשה חתול,מתח;פעולה,104,2004,3.2,677,פיטוף,האלי ברי;שרון סטון;בנג'מין בארט;למברט וילסון;פרנסס קונרוי
42651,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42651,She's Funny That Way,מצחיקה שכזאת,דרמה;קומדיה,93,2014,6.2,"4,521",פיטר בוגדנוביץ,אימוגן פוטס;איליאנה דאגלס;אוון וילסון;אוסטין פנדלטון;קתרין האן;ריס איפנס;ג'ניפר אניסטון
42476,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42476,Terminator Genisys,שליחות קטלנית: ג'נסיס,הרפתקאות;מדע בדיוני;פעולה,126,2015,7,"37,391",אלן טיילור,גק סימונס;ארנולד שוורצנגר;ג'ייסון קלארק;אמיליה קלארק;ג'יי קורטני
41345,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=41345,San Andreas,סאן אנדראס,דרמה;מתח;פעולה,114,2015,6.6,"50,814",בראד פייטון,מת'יו ג'יין;הוגו ג'ונסטון-בורט;ארבלה מורטון;ג'ון ווסט ג'וניור;בן מקיוור;ג'וי וויאירה;ג'ייקי דלס
42864,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42864,Strange Magic,קסם מוזר,אנימציה;משפחה;פנטזיה,99,2015,5.7,801,,
42866,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42866,Mia Madre,אמא שלי,דרמה;זר (איטלקית),106,2015,7,576,נני מורטי,ג'ון טורטורו;מרגריטה באי;נני מורטי;פייטרו ראגוסה;גיאנלוקה גובי;אנטוניו זבטרי;ג'וליה לזאריני
42867,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42867,Me And Earl And The Dying Girl,אני וארל וזאת שעומדת למות,דרמה,105,2015,8.1,"3,472",אלפונסו גומז-רג'ון,תומאס מאן;אוליביה קוק;מאט בנט קס;ניק אופרמן;ג'ון ברנטל;קוני בריטון;מסאם הולדן;זוה סימק;בוב'ה ג' ת'ומפסון
42892,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42892,The Dark Horse,פרש בודד,דרמה,124,2014,7.9,"1,084",ג'יימס נאפייר רוברטסון,קליף קרטיס;ג'יימס רולסטון;קירק טורנס;מיריאמה מקדוואל;ברי ת הירה;אקסבייר הורן;ויין האפי
42865,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42865,Bird People,אנשי ציפור,דרמה;פנטזיה;רומנטיקה,127,2014,6.1,441,,
42903,http://www.torec.net/movies_subs.asp?p=26,http://www.torec.net/sub.asp?sub_id=42903,True Story,סיפור אמיתי,דרמה;מיסתורין;מתח,99,2015,6.3,"2,065",,ג'ונה היל;ג'יימס פרנקו;פליסיטי ג'ונס;מריה דיזיה;איתן סופלי;רוברט ג'ון בורק
42902,http://www.torec.net/movies_subs.asp?p=26,http://www.torec.net/sub.asp?sub_id=42902,Man Up,דייט בהפתעה,קומדיה;רומנטיקה,88,2015,6.9,"5,198",,לייק בל;סיימון פג;אופליה לוביבונד;אוליביה ויליאמס
41320,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=41320,Jurassic World,עולם היורה,הרפתקאות;מדע בדיוני;פעולה,124,2015,7.6,"56,867",קולין טרברו,וינסנט ד'אונופריו;ג'ודי גריר;בידי וונג;ברייס דאלאס הווארד;טיי סימפקינס;עומאר סיי;אריק אדלסט'ין
42904,http://www.torec.net/movies_subs.asp?p=26,http://www.torec.net/sub.asp?sub_id=42904,Out Of The Dark,מתוך האפלה,אימה;מתח,92,2014,4.7,384,לוויס קוילז,סטיבן ריאה;סקוט ספידמן;ג'וליה סטיילס;אלג'נדרו פורס;פיקסי דיוויס;גוילרמו מורלס וויטולה;ונסה תמאיו
42894,http://www.torec.net/movies_subs.asp?p=27,http://www.torec.net/sub.asp?sub_id=42894,Enchanted Kingdom 3D,עולם נפלא,דוקומנטרי,87,2014,7.2,"1,128","ניל ניפטינגל, פטריק מוריס",אידריס אלבה;היילי ג'ואן בקון;אינדיה דל-היל
42908,http://www.torec.net/movies_subs.asp?p=26,http://www.torec.net/sub.asp?sub_id=42908,Club Life,קלאב לייף,דרמה,86,2015,4.6,724,,
42915,http://www.torec.net/movies_subs.asp?p=26,http://www.torec.net/sub.asp?sub_id=42915,Cop Car,ניידת משטרה,מתח,86,2015,6.3,"1,868",,קווין בייקון;קמרין מנהיים;שיאה וויגהאם;קירה סדג'וויק
23680,http://www.torec.net/movies_subs.asp?p=26,http://www.torec.net/sub.asp?sub_id=23680,Fish Tank,מחוץ למים,דרמה,123,2009,7.5,"2,598",אנדרה ארנולד,קאתי גארביס;קירסטון וורינג;מייקל פאסבינדר;הארי טרידאוואי
31343,http://www.torec.net/movies_subs.asp?p=26,http://www.torec.net/sub.asp?sub_id=31343,Headhunters,ציידי ראשים,"מתח;פעולה;פשע;זר (דנית, נורבגית)",100,2011,7.5,"4,664",מורטן טילדום,אקסל הני;ניקולאי קוסטר-וואלדו;אלווינד סאנדר;בארד אוו;דניאל ברטרוד;ג'ואצ'ים רפלסן;גונר סקרמסטאד ג'ונסן
